respid,question_profile,Distribution Media,Content Subject,Content Form,Target Age,Type,Aquisition Place,Provider,Share.Stranger,Share.Neighbor,Share.Friend,Share.Family,Forced_choice,Ratings_based,Gender,YOB,Father.Party,Father.Occupation,Mother.Party,Mother.Occupation,Education,Born.Location,Geography,Lived.NK,Party,Army,Occupation,Class,Market.Experience,Year.Defected,Reason.Defected,Time.China,ROK.Arrive,Info.TV_weekly,Info.Sat.TV_weekly,Info.Wired.Radio_weekly,Info.Radio_Plus_weekly,Info.radio.recorder_weekly,Info.Computer_weekly,Info.Notebook_weekly,Info.Internet_weekly,Info.North.Korean.Cell_weekly,Info.Chinese.Cell_weekly,Info.CD_DVD_weekly,Info.USB_weekly,Info.Tablet_weekly,Info.SD_Card_weekly,Info.MicroSD_weekly,Info.EVD_weekly,Info.All_Media_weekly,Info.TV_home,Info.Sat.TV_home,Info.Wired.Radio_home,Info.Radio_Plus_home,Info.radio.recorder_home,Info.Computer_home,Info.Notebook_home,Info.Internet_home,Info.North.Korean.Cell_home,Info.Chinese.Cell_home,Info.CD_DVD_home,Info.USB_home,Info.Tablet_home,Info.SD_Card_home,Info.MicroSD_home,Info.EVD_home,Info.All_Media_home,Used.Foreign.Info,Exposure.Work_Practice,Exposure.NKprogram_Game,Exposure.Music,Exposure.Drama,Exposure.News,Exposure.Pictures,Exposure.Literature,Exposure.Overseas_Games,ObtainInfo.Family,Obtain.Info.Friend,Obtain.Info.School_Friend,Obtain.Info.Colleague,Obtain.Info.Neighbor,Obtain.Info.Market_Seller
2,8.2,CD/DVD,North Korean content,Text,19-29,Non-fiction,Another person's home,Stranger,,,,,0,7,Woman,1982,Yes,Retired,No,Dependent,Technical school,Ryyanggang,Large city,Nampo,0,0,Party official or office worker,"Could buy durables like refrigerators without issue, but struggled to buy really expensive things",1,2019,Wanted to give a better life to family (children etc.),1,2020,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No
2,9.1,North Korean phone/tablet,International content,Text,19-29,Fiction,One's own home,Family,1,1,1,1,1,7,Woman,1982,Yes,Retired,No,Dependent,Technical school,Ryyanggang,Large city,Nampo,0,0,Party official or office worker,"Could buy durables like refrigerators without issue, but struggled to buy really expensive things",1,2019,Wanted to give a better life to family (children etc.),1,2020,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No
2,9.2,USB,North Korean content,Video,50+,Fiction,"Outside (park, street, etc.)",Stranger,,,,,0,7,Woman,1982,Yes,Retired,No,Dependent,Technical school,Ryyanggang,Large city,Nampo,0,0,Party official or office worker,"Could buy durables like refrigerators without issue, but struggled to buy really expensive things",1,2019,Wanted to give a better life to family (children etc.),1,2020,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No
3,1.1,North Korean phone/tablet,International content,Text,19-29,Non-fiction,Another person's home,Friend,,,,,0,6,Man,1969,Yes,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)",Yes,Dependent,Technical school,Ryyanggang,Medium-sized city,Ryyanggang,1,1,Market Trade,"Could buy durables like refrigerators without issue, but struggled to buy really expensive things",1,2013,Did not like North Korea's system of surveillance and control (in search of freedom),1,2013,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Don't know,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Don't know,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes
3,1.2,North Korean phone/tablet,International content,Video,30-49,Fiction,Another person's home,Neighbor,0,0,1,1,1,7,Man,1969,Yes,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)",Yes,Dependent,Technical school,Ryyanggang,Medium-sized city,Ryyanggang,1,1,Market Trade,"Could buy durables like refrigerators without issue, but struggled to buy really expensive things",1,2013,Did not like North Korea's system of surveillance and control (in search of freedom),1,2013,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Don't know,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Don't know,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes
3,10.1,North Korean phone/tablet,South Korean content,Video,19-29,Fiction,Market,Family,,,,,0,7,Man,1969,Yes,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)",Yes,Dependent,Technical school,Ryyanggang,Medium-sized city,Ryyanggang,1,1,Market Trade,"Could buy durables like refrigerators without issue, but struggled to buy really expensive things",1,2013,Did not like North Korea's system of surveillance and control (in search of freedom),1,2013,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Don't know,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Don't know,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes
3,10.2,CD/DVD,South Korean content,Computer program or app,50+,Non-fiction,Another person's home,Neighbor,0,1,1,1,1,7,Man,1969,Yes,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)",Yes,Dependent,Technical school,Ryyanggang,Medium-sized city,Ryyanggang,1,1,Market Trade,"Could buy durables like refrigerators without issue, but struggled to buy really expensive things",1,2013,Did not like North Korea's system of surveillance and control (in search of freedom),1,2013,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Don't know,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Don't know,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes
3,2.1,USB,International content,"Recorded file (audiobook, etc.)",30-49,Fiction,Another person's home,Friend,,,,,0,6,Man,1969,Yes,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)",Yes,Dependent,Technical school,Ryyanggang,Medium-sized city,Ryyanggang,1,1,Market Trade,"Could buy durables like refrigerators without issue, but struggled to buy really expensive things",1,2013,Did not like North Korea's system of surveillance and control (in search of freedom),1,2013,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Don't know,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Don't know,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes
3,2.2,North Korean phone/tablet,International content,Video,30-49,Fiction,Another person's home,Stranger,0,0,1,1,1,6,Man,1969,Yes,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)",Yes,Dependent,Technical school,Ryyanggang,Medium-sized city,Ryyanggang,1,1,Market Trade,"Could buy durables like refrigerators without issue, but struggled to buy really expensive things",1,2013,Did not like North Korea's system of surveillance and control (in search of freedom),1,2013,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Don't know,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Don't know,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes
3,3.1,USB,International content,Computer program or app,Youth,Non-fiction,Another person's home,Stranger,,,,,0,6,Man,1969,Yes,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)",Yes,Dependent,Technical school,Ryyanggang,Medium-sized city,Ryyanggang,1,1,Market Trade,"Could buy durables like refrigerators without issue, but struggled to buy really expensive things",1,2013,Did not like North Korea's system of surveillance and control (in search of freedom),1,2013,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Don't know,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Don't know,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes
3,3.2,North Korean phone/tablet,South Korean content,Computer program or app,Youth,Fiction,Another person's home,Stranger,0,0,1,1,1,6,Man,1969,Yes,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)",Yes,Dependent,Technical school,Ryyanggang,Medium-sized city,Ryyanggang,1,1,Market Trade,"Could buy durables like refrigerators without issue, but struggled to buy really expensive things",1,2013,Did not like North Korea's system of surveillance and control (in search of freedom),1,2013,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Don't know,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Don't know,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes
3,4.1,"Foreign device (phone, etc.)",North Korean content,"Recorded file (audiobook, etc.)",19-29,Fiction,Market,Friend,1,1,1,1,1,5,Man,1969,Yes,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)",Yes,Dependent,Technical school,Ryyanggang,Medium-sized city,Ryyanggang,1,1,Market Trade,"Could buy durables like refrigerators without issue, but struggled to buy really expensive things",1,2013,Did not like North Korea's system of surveillance and control (in search of freedom),1,2013,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Don't know,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Don't know,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes
3,4.2,USB,North Korean content,Text,19-29,Non-fiction,"Outside (park, street, etc.)",Family,,,,,0,5,Man,1969,Yes,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)",Yes,Dependent,Technical school,Ryyanggang,Medium-sized city,Ryyanggang,1,1,Market Trade,"Could buy durables like refrigerators without issue, but struggled to buy really expensive things",1,2013,Did not like North Korea's system of surveillance and control (in search of freedom),1,2013,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Don't know,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Don't know,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes
3,5.1,"Foreign device (phone, etc.)",South Korean content,Video,30-49,Fiction,Another person's home,Neighbor,0,1,1,1,1,4,Man,1969,Yes,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)",Yes,Dependent,Technical school,Ryyanggang,Medium-sized city,Ryyanggang,1,1,Market Trade,"Could buy durables like refrigerators without issue, but struggled to buy really expensive things",1,2013,Did not like North Korea's system of surveillance and control (in search of freedom),1,2013,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Don't know,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Don't know,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes
3,5.2,"Foreign device (phone, etc.)",International content,"Recorded file (audiobook, etc.)",50+,Fiction,"Outside (park, street, etc.)",Friend,,,,,0,7,Man,1969,Yes,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)",Yes,Dependent,Technical school,Ryyanggang,Medium-sized city,Ryyanggang,1,1,Market Trade,"Could buy durables like refrigerators without issue, but struggled to buy really expensive things",1,2013,Did not like North Korea's system of surveillance and control (in search of freedom),1,2013,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Don't know,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Don't know,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes
3,6.1,North Korean phone/tablet,North Korean content,Text,19-29,Fiction,"Outside (park, street, etc.)",Friend,,,,,0,6,Man,1969,Yes,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)",Yes,Dependent,Technical school,Ryyanggang,Medium-sized city,Ryyanggang,1,1,Market Trade,"Could buy durables like refrigerators without issue, but struggled to buy really expensive things",1,2013,Did not like North Korea's system of surveillance and control (in search of freedom),1,2013,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Don't know,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Don't know,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes
3,6.2,USB,South Korean content,"Recorded file (audiobook, etc.)",30-49,Fiction,"Outside (park, street, etc.)",Friend,0,1,1,1,1,6,Man,1969,Yes,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)",Yes,Dependent,Technical school,Ryyanggang,Medium-sized city,Ryyanggang,1,1,Market Trade,"Could buy durables like refrigerators without issue, but struggled to buy really expensive things",1,2013,Did not like North Korea's system of surveillance and control (in search of freedom),1,2013,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Don't know,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Don't know,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes
3,7.1,"Foreign device (phone, etc.)",International content,Video,Youth,Fiction,"Outside (park, street, etc.)",Neighbor,,,,,0,6,Man,1969,Yes,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)",Yes,Dependent,Technical school,Ryyanggang,Medium-sized city,Ryyanggang,1,1,Market Trade,"Could buy durables like refrigerators without issue, but struggled to buy really expensive things",1,2013,Did not like North Korea's system of surveillance and control (in search of freedom),1,2013,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Don't know,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Don't know,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes
3,7.2,USB,International content,Video,Youth,Non-fiction,One's own home,Neighbor,0,1,1,1,1,7,Man,1969,Yes,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)",Yes,Dependent,Technical school,Ryyanggang,Medium-sized city,Ryyanggang,1,1,Market Trade,"Could buy durables like refrigerators without issue, but struggled to buy really expensive things",1,2013,Did not like North Korea's system of surveillance and control (in search of freedom),1,2013,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Don't know,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Don't know,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes
3,8.1,CD/DVD,Not country-related,Text,50+,Non-fiction,Market,Stranger,0,1,1,1,1,6,Man,1969,Yes,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)",Yes,Dependent,Technical school,Ryyanggang,Medium-sized city,Ryyanggang,1,1,Market Trade,"Could buy durables like refrigerators without issue, but struggled to buy really expensive things",1,2013,Did not like North Korea's system of surveillance and control (in search of freedom),1,2013,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Don't know,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Don't know,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes
3,8.2,CD/DVD,Not country-related,Text,19-29,Non-fiction,"Outside (park, street, etc.)",Friend,,,,,0,5,Man,1969,Yes,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)",Yes,Dependent,Technical school,Ryyanggang,Medium-sized city,Ryyanggang,1,1,Market Trade,"Could buy durables like refrigerators without issue, but struggled to buy really expensive things",1,2013,Did not like North Korea's system of surveillance and control (in search of freedom),1,2013,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Don't know,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Don't know,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes
3,9.1,"Foreign device (phone, etc.)",South Korean content,Video,30-49,Fiction,One's own home,Friend,0,1,1,1,1,7,Man,1969,Yes,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)",Yes,Dependent,Technical school,Ryyanggang,Medium-sized city,Ryyanggang,1,1,Market Trade,"Could buy durables like refrigerators without issue, but struggled to buy really expensive things",1,2013,Did not like North Korea's system of surveillance and control (in search of freedom),1,2013,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Don't know,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Don't know,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes
3,9.2,USB,North Korean content,Computer program or app,30-49,Non-fiction,Market,Stranger,,,,,0,7,Man,1969,Yes,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)",Yes,Dependent,Technical school,Ryyanggang,Medium-sized city,Ryyanggang,1,1,Market Trade,"Could buy durables like refrigerators without issue, but struggled to buy really expensive things",1,2013,Did not like North Korea's system of surveillance and control (in search of freedom),1,2013,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Don't know,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Don't know,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes
4,1.1,"Foreign device (phone, etc.)",Not country-related,"Recorded file (audiobook, etc.)",19-29,Fiction,Another person's home,Stranger,,,,,0,6,Woman,2000,No,Party official or office worker,No,Dependent,Middle/High school,Ryyanggang,Medium-sized city,Ryyanggang,0,0,Student,"Could buy rice, vegetables etc. but struggled to buy durables",0,2013,"In search of, or to live with family who had left the North first",1,2013,Yes,Yes,Don't know,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No
4,1.2,USB,North Korean content,Video,19-29,Fiction,Another person's home,Family,0,0,1,1,1,6,Woman,2000,No,Party official or office worker,No,Dependent,Middle/High school,Ryyanggang,Medium-sized city,Ryyanggang,0,0,Student,"Could buy rice, vegetables etc. but struggled to buy durables",0,2013,"In search of, or to live with family who had left the North first",1,2013,Yes,Yes,Don't know,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No
4,10.1,CD/DVD,Not country-related,Video,19-29,Fiction,"Outside (park, street, etc.)",Stranger,,,,,0,3,Woman,2000,No,Party official or office worker,No,Dependent,Middle/High school,Ryyanggang,Medium-sized city,Ryyanggang,0,0,Student,"Could buy rice, vegetables etc. but struggled to buy durables",0,2013,"In search of, or to live with family who had left the North first",1,2013,Yes,Yes,Don't know,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No
4,10.2,USB,Not country-related,Video,50+,Non-fiction,One's own home,Stranger,0,0,1,1,1,6,Woman,2000,No,Party official or office worker,No,Dependent,Middle/High school,Ryyanggang,Medium-sized city,Ryyanggang,0,0,Student,"Could buy rice, vegetables etc. but struggled to buy durables",0,2013,"In search of, or to live with family who had left the North first",1,2013,Yes,Yes,Don't know,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No
4,2.1,North Korean phone/tablet,International content,Video,Youth,Non-fiction,"Outside (park, street, etc.)",Neighbor,0,0,1,1,1,6,Woman,2000,No,Party official or office worker,No,Dependent,Middle/High school,Ryyanggang,Medium-sized city,Ryyanggang,0,0,Student,"Could buy rice, vegetables etc. but struggled to buy durables",0,2013,"In search of, or to live with family who had left the North first",1,2013,Yes,Yes,Don't know,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No
4,2.2,USB,Not country-related,Text,50+,Non-fiction,One's own home,Stranger,,,,,0,6,Woman,2000,No,Party official or office worker,No,Dependent,Middle/High school,Ryyanggang,Medium-sized city,Ryyanggang,0,0,Student,"Could buy rice, vegetables etc. but struggled to buy durables",0,2013,"In search of, or to live with family who had left the North first",1,2013,Yes,Yes,Don't know,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No
4,3.1,USB,South Korean content,Computer program or app,30-49,Non-fiction,Market,Family,,,,,0,5,Woman,2000,No,Party official or office worker,No,Dependent,Middle/High school,Ryyanggang,Medium-sized city,Ryyanggang,0,0,Student,"Could buy rice, vegetables etc. but struggled to buy durables",0,2013,"In search of, or to live with family who had left the North first",1,2013,Yes,Yes,Don't know,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No
4,3.2,North Korean phone/tablet,South Korean content,Computer program or app,Youth,Fiction,Another person's home,Family,0,0,1,1,1,5,Woman,2000,No,Party official or office worker,No,Dependent,Middle/High school,Ryyanggang,Medium-sized city,Ryyanggang,0,0,Student,"Could buy rice, vegetables etc. but struggled to buy durables",0,2013,"In search of, or to live with family who had left the North first",1,2013,Yes,Yes,Don't know,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No
4,4.1,"Foreign device (phone, etc.)",South Korean content,Text,30-49,Non-fiction,One's own home,Friend,,,,,0,3,Woman,2000,No,Party official or office worker,No,Dependent,Middle/High school,Ryyanggang,Medium-sized city,Ryyanggang,0,0,Student,"Could buy rice, vegetables etc. but struggled to buy durables",0,2013,"In search of, or to live with family who had left the North first",1,2013,Yes,Yes,Don't know,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No
4,4.2,"Foreign device (phone, etc.)",International content,Computer program or app,30-49,Non-fiction,Another person's home,Family,0,0,1,1,1,6,Woman,2000,No,Party official or office worker,No,Dependent,Middle/High school,Ryyanggang,Medium-sized city,Ryyanggang,0,0,Student,"Could buy rice, vegetables etc. but struggled to buy durables",0,2013,"In search of, or to live with family who had left the North first",1,2013,Yes,Yes,Don't know,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No
